Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	
ECG_LL-RA_24BIT	ECG_LL-RA_24BIT	System_Timestamp_Plot_Zeroed	ECG_LL-LA_24BIT	ECG_LL-LA_24BIT	Timestamp	Timestamp	ECG_Vx-RL_24BIT	ECG_Vx-RL_24BIT	ECG_LA-RA_24BIT	ECG_LA-RA_24BIT	ECG_EMG_Status1	ECG_EMG_Status1	ECG_EMG_Status2	ECG_EMG_Status2	
CAL	UNCAL	CAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	UNCAL	CAL	UNCAL	CAL	
mV	no_units	ms	no_units	mV	ms	Ticks	mV	no_units	mV	no_units	no_units	no_units	no_units	no_units	
-348.2216868664845	-4828256.0	1117.1875	-4839876.0	-349.0597401928592	117395.1416015625	3846804.0	-524.6360230011968	-7274323.0	0.838053326374689	11620.0	128.0	128.0	128.0	128.0	
-207.2218832042078	-2873228.0	1121.09375	-2888506.0	-208.32375744864436	117399.0478515625	3846932.0	-400.4132247463733	-5551916.0	1.1018742444365317	15278.0	128.0	128.0	128.0	128.0	
-11.55806798435068	-160258.0	1125.0	-166747.0	-12.026065233476787	117402.9541015625	3847060.0	-279.7018122317567	-3878196.0	0.4679972491261064	6489.0	128.0	128.0	128.0	128.0	
-23.691017471673188	-328487.0	1128.90625	-326737.0	-23.564804621315552	117406.8603515625	3847188.0	-325.6465352352304	-4515241.0	-0.12621285035763388	-1750.0	128.0	128.0	128.0	128.0	
-226.62476499375882	-3142258.0	1132.8125	-3144906.0	-226.8157430667571	117410.7666015625	3847316.0	-473.082689414345	-6559512.0	0.190978072998294	2648.0	128.0	128.0	128.0	128.0	
-338.95852910977953	-4699818.0	1136.71875	-4713979.0	-339.97984349487353	117414.6728515625	3847444.0	-517.3028400305319	-7172645.0	1.0213143850939734	14161.0	128.0	128.0	128.0	128.0	
-201.64817948915714	-2795946.0	1140.625	-2813644.0	-202.9245880752311	117418.5791015625	3847572.0	-393.7183181903742	-5459088.0	1.2764085860739454	17698.0	128.0	128.0	128.0	128.0	
-7.757330269495282	-107559.0	1144.53125	-116705.0	-8.416954686278665	117422.4853515625	3847700.0	-273.2837084869991	-3789206.0	0.6596244167833826	9146.0	128.0	128.0	128.0	128.0	
-23.405055213577178	-324522.0	1148.4375	-325340.0	-23.464050705915774	117426.3916015625	3847828.0	-320.1968086000453	-4439678.0	0.05899549233859686	818.0	128.0	128.0	128.0	128.0	
-224.2365293784773	-3109144.0	1152.34375	-3114297.0	-224.60817213155894	117430.2978515625	3847956.0	-465.6801975584266	-6456873.0	0.37164275308164996	5153.0	128.0	128.0	128.0	128.0	
-325.4889494763553	-4513056.0	1156.25	-4529138.0	-326.64880951032757	117434.2041015625	3848084.0	-504.64455659920657	-6997132.0	1.1598600339722676	16082.0	128.0	128.0	128.0	128.0	
-173.31159154314895	-2403046.0	1160.15625	-2421993.0	-174.67808004356385	117438.1103515625	3848212.0	-374.21605279637015	-5188680.0	1.366488500414908	18947.0	128.0	128.0	128.0	128.0	
29.815514065684567	413406.0	1164.0625	404328.0	29.160793919657937	117442.0166015625	3848340.0	-250.09018601062132	-3467617.0	0.6547201460266288	9078.0	128.0	128.0	128.0	128.0	
13.67757841081362	189646.0	1167.96875	189737.0	13.684141479032217	117445.9228515625	3848468.0	-299.4119321598926	-4151486.0	-0.006563068218596962	-91.0	128.0	128.0	128.0	128.0	
-194.43911784161543	-2695989.0	1171.875	-2700086.0	-194.73460015470985	117449.8291015625	3848596.0	-452.21350279015337	-6270151.0	0.29548231309441486	4097.0	128.0	128.0	128.0	128.0	
-288.45189672135075	-3999520.0	1175.78125	-4014719.0	-289.548073357114	117453.7353515625	3848724.0	-486.4525248351723	-6744891.0	1.0961766357632443	15199.0	128.0	128.0	128.0	128.0	
-238.12405385065722	-3301701.0	1179.6875	-3319970.0	-239.44164388676214	117457.6416015625	3848852.0	-435.09096265923534	-6032739.0	1.317590036104922	18269.0	128.0	128.0	128.0	128.0	
-25.63830144861954	-355487.0	1183.59375	-369663.0	-26.66069765814515	117461.5478515625	3848980.0	-283.0315957107062	-3924365.0	1.0223962095256103	14176.0	128.0	128.0	128.0	128.0	
78.38229100493086	1086807.0	1187.5	1083759.0	78.16246428042226	117465.4541015625	3849108.0	-243.08739222137837	-3370520.0	0.21982672450861032	3048.0	128.0	128.0	128.0	128.0	
-75.56103713047948	-1047689.0	1191.40625	-1048883.0	-75.64715035523777	117469.3603515625	3849236.0	-374.478575525114	-5192320.0	0.08611322475829421	1194.0	128.0	128.0	128.0	128.0	
-275.9536511842789	-3826226.0	1195.3125	-3837797.0	-276.7881705508436	117473.2666015625	3849364.0	-496.2615712000813	-6880898.0	0.8345193665646752	11571.0	128.0	128.0	128.0	128.0	
-259.3156241554766	-3595532.0	1199.21875	-3616750.0	-260.84590087484133	117477.1728515625	3849492.0	-446.6771580788086	-6193387.0	1.5302767193647289	21218.0	128.0	128.0	128.0	128.0	
-52.51089245210797	-728088.0	1203.125	-745814.0	-53.78932044378764	117481.0791015625	3849620.0	-296.5173305889762	-4111351.0	1.2784279916796675	17726.0	128.0	128.0	128.0	128.0	
40.219635989622596	557664.0	1207.03125	550346.0	39.69184991024136	117484.9853515625	3849748.0	-261.16078390607646	-3621116.0	0.527786079381237	7318.0	128.0	128.0	128.0	128.0	
-131.48054200178888	-1823039.0	1210.9375	-1828630.0	-131.88377402827433	117488.8916015625	3849876.0	-400.62028594258857	-5554787.0	0.4032320264854463	5591.0	128.0	128.0	128.0	128.0	
-343.4796897744763	-4762506.0	1214.84375	-4779070.0	-344.6743124335185	117492.7978515625	3850004.0	-526.0249413281609	-7293581.0	1.1946226590421987	16564.0	128.0	128.0	128.0	128.0	
-329.4001054048664	-4567286.0	1218.75	-4594139.0	-331.3367875023827	117496.7041015625	3850132.0	-475.6097591650199	-6594551.0	1.9366820975163102	26853.0	128.0	128.0	128.0	128.0	
-114.62333734313695	-1589306.0	1222.65625	-1612180.0	-116.2730474797544	117500.6103515625	3850260.0	-320.9745682447634	-4450462.0	1.6497101366174385	22874.0	128.0	128.0	128.0	128.0	
-1.64163251419455	-22762.0	1226.5625	-33790.0	-2.4369898363339706	117504.5166015625	3850388.0	-276.2256218463924	-3829997.0	0.7953573221394208	11028.0	128.0	128.0	128.0	128.0	
-142.67288120661752	-1978226.0	1230.46875	-1985490.0	-143.19677271804485	117508.4228515625	3850516.0	-400.34312252320325	-5550944.0	0.5238915114273442	7264.0	128.0	128.0	128.0	128.0	
-353.9420138528364	-4907571.0	1234.375	-4924302.0	-355.14868082388415	117512.3291015625	3850644.0	-526.4575268575582	-7299579.0	1.2066669710477558	16731.0	128.0	128.0	128.0	128.0	
-311.82089112054007	-4323542.0	1238.28125	-4348915.0	-313.6508332074682	117516.2353515625	3850772.0	-462.5804099536431	-6413893.0	1.8299420869281398	25373.0	128.0	128.0	128.0	128.0	
-67.76779028985385	-939632.0	1242.1875	-959053.0	-69.16846444230848	117520.1416015625	3850900.0	-293.92600046706207	-4075421.0	1.400674152454633	19421.0	128.0	128.0	128.0	128.0	
37.22103503001154	516087.0	1246.09375	509561.0	36.75036928062073	117524.0478515625	3851028.0	-254.22282746110292	-3524918.0	0.4706657493908107	6526.0	128.0	128.0	128.0	128.0	
-128.40253512889566	-1780361.0	1250.0	-1784229.0	-128.68150158900042	117527.9541015625	3851156.0	-391.5770991536497	-5429399.0	0.2789664601047588	3868.0	128.0	128.0	128.0	128.0	
-330.0279241833597	-4575991.0	1253.90625	-4590064.0	-331.0428918651214	117531.8603515625	3851284.0	-511.3471080478559	-7090066.0	1.0149676817617037	14073.0	128.0	128.0	128.0	128.0	
-363.6272995027661	-5041862.0	1257.8125	-5062386.0	-365.1075238117604	117535.7666015625	3851412.0	-512.44559257574	-7105297.0	1.48022430899433	20524.0	128.0	128.0	128.0	128.0	
-186.94986366627975	-2592147.0	1261.71875	-2615176.0	-188.61075265535743	117539.6728515625	3851540.0	-368.1997386455225	-5105261.0	1.6608889890776861	23029.0	128.0	128.0	128.0	128.0	
17.38715438689642	241081.0	1265.625	229013.0	16.516790570830175	117543.5791015625	3851668.0	-244.21660056312092	-3386177.0	0.8703638160662432	12068.0	128.0	128.0	128.0	128.0	
-46.12005068302759	-639476.0	1269.53125	-643412.0	-46.40392141388911	117547.4853515625	3851796.0	-316.88541613643366	-4393764.0	0.28387073086151254	3936.0	128.0	128.0	128.0	128.0	
-302.3049470549759	-4191599.0	1273.4375	-4202749.0	-303.109103215826	117551.3916015625	3851924.0	-488.4316144504088	-6772332.0	0.8041561608500672	11150.0	128.0	128.0	128.0	128.0	
-410.2227038410549	-5687929.0	1277.34375	-5712577.0	-412.0003577471206	117555.2978515625	3852052.0	-526.0724694815242	-7294240.0	1.7776539060656913	24648.0	128.0	128.0	128.0	128.0	
-239.42729168263577	-3319771.0	1281.25	-3347471.0	-241.42506079972517	117559.2041015625	3852180.0	-384.00454449707803	-5324402.0	1.9977691170894047	27700.0	128.0	128.0	128.0	128.0	
-45.671959003443604	-633263.0	1285.15625	-650608.0	-46.92290865455969	117563.1103515625	3852308.0	-265.38163010855084	-3679640.0	1.2509496511160911	17345.0	128.0	128.0	128.0	128.0	
-112.4636551694459	-1559361.0	1289.0625	-1568415.0	-113.11664439638191	117567.0166015625	3852436.0	-339.6654653150398	-4709620.0	0.6529892269360098	9054.0	128.0	128.0	128.0	128.0	
-368.596191238903	-5110758.0	1292.96875	-5126407.0	-369.72482260761535	117570.9228515625	3852564.0	-511.6724487152635	-7094577.0	1.1286313687123501	15649.0	128.0	128.0	128.0	128.0	
-479.62556357688476	-6650232.0	1296.875	-6679245.0	-481.7180283925568	117574.8291015625	3852692.0	-550.8613223864224	-7637949.0	2.092464815672018	29013.0	128.0	128.0	128.0	128.0	
-303.61626250937735	-4209781.0	1300.78125	-4241265.0	-305.88693986975437	117578.7353515625	3852820.0	-405.6927443376475	-5625119.0	2.270677360376997	31484.0	128.0	128.0	128.0	128.0	
-105.16703786457037	-1458190.0	1304.6875	-1478546.0	-106.63514573993037	117582.6416015625	3852948.0	-284.3042539720838	-3942011.0	1.4681078753599972	20356.0	128.0	128.0	128.0	128.0	
-172.168680091939	-2387199.0	1308.59375	-2398882.0	-173.01127708092656	117586.5478515625	3853076.0	-359.02377593800736	-4978032.0	0.8425969889875637	11683.0	128.0	128.0	128.0	128.0	
-428.9846407156755	-5948072.0	1312.5	-5966354.0	-430.3031683329545	117590.4541015625	3853204.0	-530.4086381684111	-7354363.0	1.3185276172790072	18282.0	128.0	128.0	128.0	128.0	
-534.9432134560601	-7417237.0	1316.40625	-7448280.0	-537.182085178147	117594.3603515625	3853332.0	-566.080067882546	-7848964.0	2.2388717220868735	31043.0	128.0	128.0	128.0	128.0	
-355.1677930555097	-4924567.0	1320.3125	-4957301.0	-357.52862245185645	117598.2666015625	3853460.0	-418.94155966538904	-5808820.0	2.3608293963467357	32734.0	128.0	128.0	128.0	128.0	
-154.02958560342617	-2135692.0	1324.21875	-2156898.0	-155.5589968632456	117602.1728515625	3853588.0	-296.58642310934346	-4112309.0	1.5294112598194194	21206.0	128.0	128.0	128.0	128.0	
-218.25490573107075	-3026206.0	1328.125	-3038705.0	-219.15635396913936	117606.0791015625	3853716.0	-370.39944832318406	-5135761.0	0.9014482380686091	12499.0	128.0	128.0	128.0	128.0	
-471.70502206146983	-6540410.0	1332.03125	-6559368.0	-473.0723038998013	117609.9853515625	3853844.0	-540.2655011731983	-7491033.0	1.3672818383314418	18958.0	128.0	128.0	128.0	128.0	
-561.1201192283772	-7780192.0	1335.9375	-7805923.0	-562.9758808584071	117613.8916015625	3853972.0	-585.1024359586759	-8112718.0	1.8557616300298727	25731.0	128.0	128.0	128.0	128.0	
-508.17267455728944	-7046051.0	1339.84375	-7080115.0	-510.629425719908	117617.7978515625	3854100.0	-512.8380063579091	-7110738.0	2.4567511626185374	34064.0	128.0	128.0	128.0	128.0	
-276.10481811819295	-3828322.0	1343.75	-3855731.0	-278.0815998413086	117621.7041015625	3854228.0	-348.9224927332989	-4837973.0	1.9767817231156497	27409.0	128.0	128.0	128.0	128.0	
-217.7313027061585	-3018946.0	1347.65625	-3034674.0	-218.86563168354414	117625.6103515625	3854356.0	-331.9891276346597	-4603184.0	1.1343289773856375	15728.0	128.0	128.0	128.0	128.0	
-414.2576204845453	-5743875.0	1351.5625	-5759267.0	-415.3677165946623	117629.5166015625	3854484.0	-481.80118463053526	-6680398.0	1.1100961101169717	15392.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1355.46875	-8415203.0	-606.918146838921	117633.4228515625	3854612.0	-600.7855726224867	-8330172.0	1.918074717292156	26595.0	128.0	128.0	128.0	128.0	
-551.9792797540761	-7653450.0	1359.375	-7688090.0	-554.4775729748694	117637.3291015625	3854740.0	-518.6342774193618	-7191106.0	2.4982932207933928	34640.0	128.0	128.0	128.0	128.0	
-309.427030018214	-4290350.0	1363.28125	-4317508.0	-311.3857092125069	117641.2353515625	3854868.0	-349.70796939229604	-4848864.0	1.9586791942929263	27158.0	128.0	128.0	128.0	128.0	
-225.83885560498902	-3131361.0	1367.1875	-3145790.0	-226.8794985865949	117645.1416015625	3854996.0	-320.70519396128583	-4446727.0	1.0406429816058853	14429.0	128.0	128.0	128.0	128.0	
-413.76690492235485	-5737071.0	1371.09375	-5748638.0	-414.60113580240443	117649.0478515625	3855124.0	-466.81279561672164	-6472577.0	0.834230880049572	11567.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1375.0	-8410674.0	-606.5915079821954	117652.9541015625	3855252.0	-586.1048544770306	-8126617.0	1.5914358605665995	22066.0	128.0	128.0	128.0	128.0	
-577.6669123967782	-8009621.0	1378.90625	-8040190.0	-579.8715984668254	117656.8603515625	3855380.0	-516.6629048184043	-7163772.0	2.2046860700471487	30569.0	128.0	128.0	128.0	128.0	
-399.4220572021076	-5538173.0	1382.8125	-5564600.0	-401.32801548576543	117660.7666015625	3855508.0	-378.39405875135174	-5246610.0	1.9059582836578233	26427.0	128.0	128.0	128.0	128.0	
-446.30097166311407	-6188171.0	1386.71875	-6208224.0	-447.747226684955	117664.6728515625	3855636.0	-412.1425094774377	-5714548.0	1.4462550218409327	20053.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1390.625	-8413229.0	-606.7757787437175	117668.5791015625	3855764.0	-572.9636446194226	-7944408.0	1.775706622088745	24621.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1394.53125	-8423228.0	-607.4969229098467	117672.4853515625	3855892.0	-605.0000721216288	-8388608.0	2.496850788217877	34620.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1398.4375	-8428861.0	-607.9031840447407	117676.3916015625	3856020.0	-580.2517515721025	-8045461.0	2.9031119231119065	40253.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1402.34375	-8426460.0	-607.7300200140501	117680.2978515625	3856148.0	-487.4101558220573	-6758169.0	2.729947892421233	37852.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1406.25	-8420898.0	-607.3288795147992	117684.2041015625	3856276.0	-500.73657402236154	-6942946.0	2.3288073931702846	32290.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1410.15625	-8420324.0	-607.2874816998818	117688.1103515625	3856404.0	-592.5515905084122	-8216004.0	2.287409578252981	31716.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1414.0625	-8422659.0	-607.4558857030732	117692.0166015625	3856532.0	-599.5935463420805	-8313644.0	2.455813581444452	34051.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1417.96875	-8424012.0	-607.5534662668069	117695.9228515625	3856660.0	-591.2979723570314	-8198622.0	2.553394145178097	35404.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1421.875	-8423798.0	-607.5380322382489	117699.8291015625	3856788.0	-551.4062012918235	-7645504.0	2.537960116620078	35190.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1425.78125	-8421364.0	-607.3624881938086	117703.7353515625	3856916.0	-518.8910304178036	-7194666.0	2.362416072179803	32756.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1429.6875	-8418059.0	-607.1241262107046	117707.6416015625	3857044.0	-557.3283245954901	-7727617.0	2.1240540890758144	29451.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1433.59375	-8415649.0	-606.950313085355	117711.5478515625	3857172.0	-585.1080614457204	-8112796.0	1.9502409637261586	27041.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1437.5	-8414796.0	-606.8887933360093	117715.4541015625	3857300.0	-574.3118863477572	-7963102.0	1.888721214380409	26188.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1441.40625	-8414054.0	-606.8352790874576	117719.3603515625	3857428.0	-509.6798723554459	-7066949.0	1.8352069658287724	25446.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1445.3125	-8410865.0	-606.6052832132916	117723.2666015625	3857556.0	-451.6181387446092	-6261896.0	1.6052110916627755	22257.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1449.21875	-8405022.0	-606.1838765363547	117727.1728515625	3857684.0	-479.3875622019246	-6646932.0	1.18380441472583	16414.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1453.125	-8404054.0	-606.1140627996997	117731.0791015625	3857812.0	-548.859370214864	-7610191.0	1.1139906780708646	15446.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1457.03125	-8405047.0	-606.1856795770741	117734.9853515625	3857940.0	-520.1131314174094	-7211611.0	1.1856074554452247	16439.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1460.9375	-8401637.0	-605.9397448229486	117738.8916015625	3858068.0	-389.60882778272963	-5402108.0	0.9396727013197782	13029.0	128.0	128.0	128.0	128.0	
-405.9543294852173	-5628746.0	1464.84375	-5628582.0	-405.94250153809804	117742.7978515625	3858196.0	-251.5536059801109	-3487908.0	-0.011827947119229689	-164.0	128.0	128.0	128.0	128.0	
-441.883161292453	-6126916.0	1468.75	-6116666.0	-441.1439145975011	117746.7041015625	3858324.0	-314.7644632773952	-4364356.0	-0.7392466949518556	-10250.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1472.65625	-8383672.0	-604.6440797619915	117750.6103515625	3858452.0	-456.409178544185	-6328326.0	-0.35599235963730336	-4936.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	1476.5625	-8392536.0	-605.2833658794601	117754.5166015625	3858580.0	-444.3054383165167	-6160502.0	0.2832937578313062	3928.0	128.0	128.0	128.0	128.0	
-391.44836204628496	-5427614.0	1480.46875	-5428686.0	-391.5256764323326	117758.4228515625	3858708.0	-267.0848544937199	-3703256.0	0.07731438604764773	1072.0	128.0	128.0	128.0	128.0	
-188.49939686052764	-2613632.0	1484.375	-2601728.0	-187.64086099158064	117762.3291015625	3858836.0	-151.95767545195525	-2106964.0	-0.8585358689470135	-11904.0	128.0	128.0	128.0	128.0	
-193.79759595365476	-2687094.0	1488.28125	-2669941.0	-192.56049365526363	117766.2353515625	3858964.0	-244.2515074314484	-3386661.0	-1.2371022983911395	-17153.0	128.0	128.0	128.0	128.0	
-402.11529518548195	-5575516.0	1492.1875	-5559704.0	-400.97490799127917	117770.1416015625	3859092.0	-334.99804198718573	-4644904.0	-1.1403871942028039	-15812.0	128.0	128.0	128.0	128.0	
-571.9024469736156	-7929694.0	1496.09375	-7927505.0	-571.7445727282254	117774.0478515625	3859220.0	-438.96144198911696	-6086405.0	-0.15787424539020603	-2189.0	128.0	128.0	128.0	128.0	
-443.9332907120336	-6155342.0	1500.0	-6161123.0	-444.35022584798645	117777.9541015625	3859348.0	-332.9199293756401	-4616090.0	0.41693513595284654	5781.0	128.0	128.0	128.0	128.0	
-164.11283840094072	-2275501.0	1503.90625	-2273138.0	-163.9424149921435	117781.8603515625	3859476.0	-153.0666897376406	-2122341.0	-0.17042340879719364	-2363.0	128.0	128.0	128.0	128.0	
-105.19127073183904	-1458526.0	1507.8125	-1444422.0	-104.17406727958529	117785.7666015625	3859604.0	-144.6939456098015	-2006249.0	-1.0172034522537532	-14104.0	128.0	128.0	128.0	128.0	
-328.38391165541555	-4553196.0	1511.71875	-4541817.0	-327.5632396415758	117789.6728515625	3859732.0	-314.4461184079789	-4359942.0	-0.8206720138397234	-11379.0	128.0	128.0	128.0	128.0	
-498.67202027702575	-6914320.0	1515.625	-6917152.0	-498.8762687297188	117793.5791015625	3859860.0	-418.24241259603656	-5799126.0	0.2042484526930395	2832.0	128.0	128.0	128.0	128.0	
-366.4262677939258	-5080671.0	1519.53125	-5090685.0	-367.14849378448656	117797.4853515625	3859988.0	-309.08531774107433	-4285612.0	0.722225990560769	10014.0	128.0	128.0	128.0	128.0	
-91.63723667111834	-1270593.0	1523.4375	-1271901.0	-91.73157176155708	117801.3916015625	3860116.0	-131.29497305094876	-1820466.0	0.09433509043873435	1308.0	128.0	128.0	128.0	128.0	
-29.63809485889612	-410946.0	1527.34375	-400132.0	-28.85817156531472	117805.2978515625	3860244.0	-121.57817024924401	-1685738.0	-0.7799232935814016	-10814.0	128.0	128.0	128.0	128.0	
-245.62506385148333	-3405706.0	1531.25	-3396619.0	-244.96969461079772	117809.2041015625	3860372.0	-287.5610503627122	-3987168.0	-0.6553692406856109	-9087.0	128.0	128.0	128.0	128.0	
-406.12799836730943	-5631154.0	1535.15625	-5635245.0	-406.4230479506312	117813.1103515625	3860500.0	-387.18171860953794	-5368455.0	0.2950495833217601	4091.0	128.0	128.0	128.0	128.0	
-260.72949656599724	-3615136.0	1539.0625	-3625122.0	-261.4497031509523	117817.0166015625	3860628.0	-272.7394065546282	-3781659.0	0.7202065849550469	9986.0	128.0	128.0	128.0	128.0	
11.448298865353927	158736.0	1542.96875	158547.0	11.434667877515302	117820.9228515625	3860756.0	-96.43022375467108	-1337050.0	0.013630987838624459	189.0	128.0	128.0	128.0	128.0	
54.027970913406726	749123.0	1546.875	760640.0	54.85859571201751	117824.8291015625	3860884.0	-96.80568895407784	-1342256.0	-0.8306247986107825	-11517.0	128.0	128.0	128.0	128.0	
-220.03126144781848	-3050836.0	1550.78125	-3043081.0	-219.47195821666222	117828.7353515625	3861012.0	-289.7898250567705	-4018071.0	-0.5593032311562576	-7755.0	128.0	128.0	128.0	128.0	
-487.21629288390795	-6755481.0	1554.6875	-6767623.0	-488.0919937005036	117832.6416015625	3861140.0	-440.64952083224307	-6109811.0	0.8757008165956518	12142.0	128.0	128.0	128.0	128.0	
-280.6441534333412	-3891262.0	1558.59375	-3910425.0	-282.0262202055717	117836.5478515625	3861268.0	-289.5185756109447	-4014310.0	1.382066772230479	19163.0	128.0	128.0	128.0	128.0	
59.91461037571554	830744.0	1562.5	823811.0	59.41459112341298	117840.4541015625	3861396.0	-78.11724401917984	-1083132.0	0.5000192523025575	6933.0	128.0	128.0	128.0	128.0	
155.9019352080745	2161653.0	1566.40625	2163844.0	156.05995369672226	117844.3603515625	3861524.0	-32.80935499779642	-454917.0	-0.1580184886477576	-2191.0	128.0	128.0	128.0	128.0	
129.30946461075123	1792936.0	1570.3125	1807283.0	130.3441936187975	117848.2666015625	3861652.0	-98.01783716891256	-1359063.0	-1.0347290080462705	-14347.0	128.0	128.0	128.0	128.0	
-6.7741682260237015	-93927.0	1574.21875	-81850.0	-5.903155315298476	117852.1728515625	3861780.0	-215.06554306334772	-2981984.0	-0.8710129107252254	-12077.0	128.0	128.0	128.0	128.0	
41.35591225098518	573419.0	1578.125	580018.0	41.83184287927662	117856.0791015625	3861908.0	-179.37954478020012	-2487181.0	-0.4759306282914434	-6599.0	128.0	128.0	128.0	128.0	
343.8382785127495	4767478.0	1582.03125	4780482.0	344.7761481733499	117859.9853515625	3862036.0	18.057741291253723	250379.0	-0.9378696606003835	-13004.0	128.0	128.0	128.0	128.0	
578.2317689933502	8017453.0	1585.9375	8046358.0	580.3164446731145	117863.8916015625	3862164.0	141.3531996432781	1959928.0	-2.0846756797642327	-28905.0	128.0	128.0	128.0	128.0	
497.16200973534706	6893383.0	1589.84375	6929529.0	499.7689181290768	117867.7978515625	3862292.0	43.85723458018715	608101.0	-2.606908393729734	-36146.0	128.0	128.0	128.0	128.0	
344.75660321195164	4780211.0	1593.75	4808870.0	346.823536971037	117871.7041015625	3862420.0	-85.8310849465233	-1190088.0	-2.066933759085388	-28659.0	128.0	128.0	128.0	128.0	
518.7671254595668	7192948.0	1597.65625	7216780.0	520.4859281165515	117875.6103515625	3862548.0	8.178809068061003	113403.0	-1.7188026569846462	-23832.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	1601.5625	8422434.0	607.4396583365987	117879.5166015625	3862676.0	202.92473231848865	2813646.0	-2.439658336598675	-33827.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	1605.46875	8428975.0	607.9114059104211	117883.4228515625	3862804.0	225.27219596769763	3123504.0	-2.9114059104211227	-40368.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	1609.375	8429758.0	607.9678771457526	117887.3291015625	3862932.0	171.59942407601167	2379306.0	-2.9678771457525666	-41151.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	1613.28125	8426804.0	607.7548298543488	117891.2353515625	3863060.0	113.22727897492398	1569949.0	-2.754829854348881	-38197.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	1617.1875	8420967.0	607.3338559071846	117895.1416015625	3863188.0	108.45477443394357	1503776.0	-2.33385590718459	-32360.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	1621.09375	8414501.0	606.8675174555203	117899.0478515625	3863316.0	147.0045062308915	2038286.0	-1.8675174555203267	-25894.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	1625.0	8410181.0	606.5559520192089	117902.9541015625	3863444.0	155.89688669406019	2161583.0	-1.5559520192089105	-21574.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	1628.90625	8407020.0	606.3279755506486	117906.8603515625	3863572.0	95.9058273918423	1329779.0	-1.3279755506486357	-18413.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	1632.8125	8403057.0	606.0421575358101	117910.7666015625	3863700.0	18.45541995232343	255893.0	-1.042157535810177	-14450.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	1636.71875	8393959.0	605.385994957208	117914.6728515625	3863828.0	-19.85587773989174	-275311.0	-0.3859949572080323	-5352.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	1640.625	8388318.0	604.9791568492838	117918.5791015625	3863956.0	48.718881454334436	675510.0	0.02084315071620354	289.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	1644.53125	8387755.0	604.938552372283	117922.4853515625	3864084.0	71.7760219306972	995208.0	0.06144762771697375	852.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	1648.4375	8385661.0	604.7875296816266	117926.3916015625	3864212.0	9.970454570109197	138245.0	0.21247031837347966	2946.0	128.0	128.0	128.0	128.0	
313.40302329099455	4345479.0	1652.34375	4329090.0	312.2210219169881	117930.2978515625	3864340.0	-234.5065771945211	-3251543.0	1.1820013740064352	16389.0	128.0	128.0	128.0	128.0	
0.9771759482831894	13549.0	1656.25	-27591.0	-1.9899078595528434	117934.2041015625	3864468.0	-403.17151643890344	-5590161.0	2.967083807836033	41140.0	128.0	128.0	128.0	128.0	
