TIMESTAMP_MS,COUNTER,DEVICE_ID,PULSE_BPM,SPO2_PCT,SPO2_STATUS,PLETH,BATTERY_PCT,RED_ADC,IR_ADC,PERFUSION_INDEX
0,9,1,73,98.5,0,39208,6.6,220478,167427,10.9
10,10,1,73,98.5,0,38336,6.6,220864,167891,10.9
20,11,1,73,98.5,0,37400,6.6,221222,168386,10.9
30,12,1,73,98.5,0,36405,6.6,221587,168833,10.9
40,13,1,73,98.5,0,35351,6.6,221906,169332,10.9
50,14,1,73,98.5,0,34236,6.6,222305,169788,10.9
60,15,1,73,98.5,0,33071,6.6,222617,170246,10.9
70,16,1,73,98.5,0,31870,6.6,222977,170730,10.9
80,17,1,73,98.5,0,30644,6.6,223273,171120,10.9
90,18,1,73,98.5,0,29393,6.6,223576,171497,10.9
100,19,1,73,98.5,0,28138,6.6,223860,171910,10.9
110,20,1,73,98.5,0,26895,6.6,224150,172268,10.9
120,21,1,73,98.5,0,25664,6.6,224400,172637,10.9
130,22,1,73,98.5,0,24456,6.6,224651,172956,10.9
140,23,1,73,98.5,0,23287,6.6,224887,173259,10.9
150,24,1,73,98.5,0,22163,6.6,225116,173577,10.9
160,25,1,73,98.5,0,21099,6.6,225319,173919,10.9
170,26,1,73,98.5,0,20091,6.6,225547,174159,10.9
180,27,1,73,98.5,0,19140,6.6,225781,174467,10.9
190,28,1,73,98.5,0,18255,6.6,225997,174720,10.9
200,29,1,73,98.5,0,17433,6.6,226241,175031,10.9
210,30,1,73,98.5,0,16678,6.6,226376,175282,10.9
220,31,1,73,98.5,0,15980,6.6,226637,175589,10.9
230,32,1,73,98.5,0,15340,6.6,226817,175847,10.9
240,33,1,73,98.5,0,14752,6.6,226964,176101,10.9
250,34,1,73,98.5,0,14212,6.6,227127,176264,10.9
260,35,1,73,98.5,0,13708,6.6,227128,176345,10.9
270,36,1,73,98.5,0,13241,6.6,227052,176165,10.9
280,37,1,73,98.5,0,12822,6.6,226563,175340,10.9
290,38,1,73,98.5,0,12444,6.6,225208,173472,10.9
300,39,1,73,98.5,0,12147,6.6,223205,170801,10.9
310,40,1,73,98.5,0,11986,6.6,221050,167940,10.9
320,41,1,73,98.5,0,12043,6.6,219110,165496,10.9
330,42,1,73,98.5,0,12422,6.6,217628,163630,10.9
340,43,1,73,98.5,0,13220,6.6,216528,162163,10.9
350,44,1,73,98.5,0,14516,6.6,215665,161038,10.9
360,45,1,73,98.5,0,16365,6.6,214935,160024,10.9
370,46,1,73,98.5,0,18777,6.6,214338,159255,10.9
380,47,1,73,98.5,0,21735,6.6,213791,158546,10.9
390,48,1,73,98.5,0,25178,6.6,213355,157960,10.9
400,49,1,73,98.5,0,29009,6.6,212943,157442,10.9
410,50,1,73,98.5,0,33125,6.6,212546,156952,10.9
420,51,1,73,98.5,0,37396,6.6,212212,156460,10.9
430,52,1,73,98.5,0,41684,6.6,211891,156082,10.9
440,53,1,73,98.5,0,45863,6.6,211569,155700,10.9
450,54,1,73,98.5,0,49810,6.6,211340,155399,10.9
460,55,1,73,98.5,0,53437,6.6,211103,155100,10.9
470,56,1,73,98.5,0,56664,6.6,210958,154942,10.9
480,57,1,73,98.5,0,59448,6.6,210858,154802,10.9
490,58,1,73,98.5,0,61759,6.6,210851,154844,10.9
500,59,1,73,98.5,0,62258,6.6,210973,155012,10.9
510,60,1,73,98.5,0,62258,6.6,211234,155312,10.9
520,61,1,73,98.5,0,62258,6.6,211537,155713,10.9
530,62,1,73,98.5,0,62258,6.6,211863,156158,10.9
540,63,1,73,98.5,0,62258,6.6,212240,156635,10.9
550,64,1,73,98.5,8,62108,6.6,212496,157051,10.9
560,65,1,73,98.5,0,61696,6.6,212899,157457,10.9
570,66,1,73,98.5,0,61060,6.6,213175,157788,10.9
580,67,1,73,98.5,0,60229,6.6,213368,158087,10.9
590,68,1,73,98.5,0,59235,6.6,213552,158309,10.9
600,69,1,73,98.5,0,58121,6.6,213695,158490,10.9
610,70,1,73,98.5,0,56918,6.6,213854,158715,10.9
620,71,1,73,98.5,0,55656,6.6,214002,158914,10.9
