TIMESTAMP_MS,COUNTER,DEVICE_ID,PULSE_BPM,SPO2_PCT,SPO2_STATUS,PLETH,BATTERY_PCT,RED_ADC,IR_ADC,PERFUSION_INDEX
0,9,1,79,98.8,0,53050,8.5,113767,173304,11.2
10,10,1,79,98.8,0,51018,8.5,113879,173590,11.2
20,11,1,79,98.8,0,48852,8.5,113983,173939,11.2
30,12,1,79,98.8,0,46630,8.5,114112,174284,11.2
40,13,1,79,98.8,0,44399,8.5,114200,174597,11.2
50,14,1,79,98.8,0,42220,8.5,114324,174920,11.2
60,15,1,79,98.8,0,40130,8.5,114458,175321,11.2
70,16,1,79,98.8,0,38162,8.5,114580,175680,11.2
80,17,1,79,98.8,0,36349,8.5,114704,176048,11.2
90,18,1,79,98.8,0,34698,8.5,114855,176459,11.2
100,19,1,79,98.8,0,33213,8.5,114980,176820,11.2
110,20,1,79,98.8,0,31884,8.5,115101,177198,11.2
120,21,1,79,98.8,0,30696,8.5,115216,177521,11.2
130,22,1,79,98.8,0,29633,8.5,115309,177845,11.2
140,23,1,79,98.8,0,28684,8.5,115445,178144,11.2
150,24,1,79,98.8,0,27817,8.5,115553,178477,11.2
160,25,1,79,98.8,0,27014,8.5,115664,178765,11.2
170,26,1,79,98.8,0,26255,8.5,115757,179074,11.2
180,27,1,79,98.8,0,25527,8.5,115879,179358,11.0
190,28,1,79,98.8,0,24815,8.5,115988,179649,11.0
200,29,1,79,98.8,0,24112,8.5,116063,179898,11.0
210,30,1,79,98.8,0,23408,8.5,116167,180196,11.0
220,31,1,79,98.8,0,22702,8.5,116261,180458,11.0
230,32,1,79,98.8,0,21995,8.5,116348,180679,11.0
240,33,1,79,98.8,0,21287,8.5,116453,180951,11.0
250,34,1,79,98.8,0,20577,8.5,116548,181137,11.0
260,35,1,79,98.8,0,19878,8.5,116595,181382,11.0
270,36,1,79,98.8,0,19195,8.5,116698,181598,11.0
280,37,1,79,98.8,0,18523,8.5,116756,181808,11.0
290,38,1,79,98.8,0,17879,8.5,116856,182025,11.0
300,39,1,79,98.8,0,17263,8.5,116901,182245,11.0
310,40,1,79,98.8,0,16680,8.5,116982,182421,11.0
320,41,1,79,98.8,0,16138,8.5,117044,182657,11.0
330,42,1,79,98.8,0,15624,8.5,117147,182872,11.0
340,43,1,79,98.8,0,15150,8.5,117204,183063,11.0
350,44,1,79,98.8,0,14704,8.5,117255,183252,11.0
360,45,1,79,98.8,0,14293,8.5,117306,183428,11.0
370,46,1,79,98.8,0,13911,8.5,117347,183593,11.0
380,47,1,79,98.8,0,13568,8.5,117372,183663,11.0
390,48,1,79,98.8,0,13249,8.5,117372,183756,11.0
400,49,1,79,98.8,0,12953,8.5,117366,183775,11.0
410,50,1,79,98.8,0,12686,8.5,117277,183657,11.0
420,51,1,79,98.8,0,12448,8.5,117156,183315,11.0
430,52,1,79,98.8,0,12245,8.5,116850,182423,11.0
