TIMESTAMP_MS,COUNTER,DEVICE_ID,PULSE_BPM,SPO2_PCT,SPO2_STATUS,PLETH,BATTERY_PCT,RED_ADC,IR_ADC,PERFUSION_INDEX
4950,66178,1,255,12.7,2,0,93.3,394668,275867,0.0
4960,66179,1,255,12.7,2,0,93.3,394666,275859,0.0
4970,66180,1,255,12.7,2,0,93.3,394535,275774,0.0
4980,66181,1,255,12.7,2,0,93.3,394491,275758,0.0
4990,66182,1,255,12.7,2,0,93.3,394540,275756,0.0
5000,66183,1,255,12.7,2,0,93.3,394574,275758,0.0
5010,66184,1,255,12.7,2,0,93.3,394456,275709,0.0
5020,66185,1,255,12.7,2,0,93.3,394452,275712,0.0
5030,66186,1,255,12.7,2,0,93.3,394351,275665,0.0
5040,66187,1,255,12.7,2,0,93.3,394460,275690,0.0
5050,66188,1,255,12.7,2,0,93.3,394415,275641,0.0
5060,66189,1,255,12.7,2,0,93.3,394334,275646,0.0
5070,66190,1,255,12.7,2,0,93.3,394389,275615,0.0
5080,66191,1,255,12.7,2,0,93.3,394374,275650,0.0
5090,66192,1,255,12.7,2,0,93.3,394410,275676,0.0
5100,66193,1,255,12.7,2,0,93.3,394408,275675,0.0
5110,66194,1,255,12.7,2,0,93.3,394431,275682,0.0
5120,66195,1,255,12.7,2,0,93.3,394428,275696,0.0
5130,66196,1,255,12.7,2,0,93.3,394471,275730,0.0
5140,66197,1,255,12.7,2,0,93.3,394490,275744,0.0
5150,66198,1,255,12.7,2,0,93.3,394494,275747,0.0
5160,66199,1,255,12.7,2,0,93.3,394564,275818,0.0
5170,66200,1,255,12.7,2,0,93.3,394592,275737,0.0
5180,66201,1,255,12.7,2,0,93.3,394555,275800,0.0
5190,66202,1,255,12.7,2,0,93.3,394612,275782,0.0
5200,66203,1,255,12.7,2,0,93.3,394587,275833,0.0
5210,66204,1,255,12.7,2,0,93.3,394664,275825,0.0
5220,66205,1,255,12.7,2,0,93.3,394611,275853,0.0
